3735,2125,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,45,45,42,
1776,2120,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,45,45,42,
3735,2123,355,333,259,211,156,135,113,99,97,73,68,55,54,48,46,45,45,42,
977,2099,355,333,259,174,156,134,113,97,95,73,66,54,54,47,46,45,44,42,
194,261,142,249,193,105,90,65,74,56,90,46,30,28,27,24,10,25,13,42,
3735,2125,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,45,45,42,
3108,31,9,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,
149,121,1,11,68,41,2,1,0,0,24,0,0,0,0,2,0,0,0,9,
559,574,86,109,57,118,28,64,42,34,91,57,64,13,19,46,20,16,21,41,
874,461,3,0,0,1,1,2,5,3,0,0,0,1,2,0,0,0,1,0,
2,9,36,1,2,1,45,0,0,0,0,0,0,0,2,0,1,1,1,0,
1851,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310,530,17,0,0,0,1,1,0,42,0,0,0,0,7,0,11,0,6,0,
2586,135,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,
513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,31,0,1,4,89,0,0,0,0,0,2,0,0,1,0,0,0,2,0,
14,479,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
353,1613,51,3,2,6,12,4,1,25,0,0,0,6,14,0,12,1,5,0,
2097,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,
0,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167,9,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,
11,347,0,1,0,1,1,1,0,1,0,0,0,2,2,0,0,0,0,0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
262,106,3,3,0,0,1,1,0,5,5,0,0,0,1,0,1,0,2,0,
100,58,7,36,89,96,1,0,1,0,86,4,0,0,0,3,2,0,1,40,
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
814,1519,96,11,22,20,19,24,11,47,17,4,29,6,28,8,25,2,20,2,
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
