3735,2125,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,45,45,42,
3428,2121,354,330,259,209,154,133,111,99,97,73,67,55,54,48,46,39,45,38,
3735,2124,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,44,45,42,
3735,2125,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,45,45,42,
1197,1717,321,326,183,144,145,121,112,87,75,73,53,53,47,35,38,44,43,28,
1614,1074,79,5,3,1,24,28,8,29,22,1,1,7,14,0,11,3,15,3,
1180,2123,355,333,257,211,156,135,113,99,97,73,68,55,54,48,46,45,45,42,
1383,169,37,0,4,29,2,3,8,3,1,0,1,0,12,4,3,0,2,4,
2495,1600,113,52,85,62,26,30,18,43,73,4,1,2,27,27,21,9,13,33,
566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3234,2124,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,45,45,42,
758,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2342,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
445,559,12,15,6,3,1,1,0,6,30,0,0,0,3,0,3,0,2,3,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,1,0,22,18,16,0,0,0,0,62,0,0,0,0,1,0,0,0,29,
326,12,0,2,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
